,DATE,Year,Month,Day,Employment
1805,1945-12-03,1945,12,3,39692.0
1806,1945-12-04,1945,12,4,39678.71428571428
1807,1945-12-05,1945,12,5,39665.42857142857
1808,1945-12-06,1945,12,6,39652.142857142855
1809,1945-12-07,1945,12,7,39638.857142857145
1810,1945-12-10,1945,12,10,39625.57142857143
1811,1945-12-11,1945,12,11,39612.28571428572
1812,1945-12-12,1945,12,12,39599.0
1813,1945-12-13,1945,12,13,39585.71428571428
1814,1945-12-14,1945,12,14,39572.42857142857
1815,1945-12-17,1945,12,17,39559.142857142855
1816,1945-12-18,1945,12,18,39545.857142857145
1817,1945-12-19,1945,12,19,39532.57142857143
1818,1945-12-20,1945,12,20,39519.28571428572
1819,1945-12-21,1945,12,21,39506.0
1820,1945-12-24,1945,12,24,39492.71428571428
1821,1945-12-25,1945,12,25,39479.42857142857
1822,1945-12-26,1945,12,26,39466.142857142855
1823,1945-12-27,1945,12,27,39452.857142857145
1824,1945-12-28,1945,12,28,39439.57142857143
1825,1945-12-31,1945,12,31,39426.28571428572
1826,1946-01-01,1946,1,1,39413.0
1827,1946-01-02,1946,1,2,39389.17391304348
1828,1946-01-03,1946,1,3,39365.34782608696
1829,1946-01-04,1946,1,4,39341.52173913043
1830,1946-01-07,1946,1,7,39317.69565217391
1831,1946-01-08,1946,1,8,39293.86956521739
1832,1946-01-09,1946,1,9,39270.04347826087
1833,1946-01-10,1946,1,10,39246.217391304344
1834,1946-01-11,1946,1,11,39222.391304347824
1835,1946-01-14,1946,1,14,39198.565217391304
1836,1946-01-15,1946,1,15,39174.739130434784
1837,1946-01-16,1946,1,16,39150.913043478264
1838,1946-01-17,1946,1,17,39127.086956521736
1839,1946-01-18,1946,1,18,39103.260869565216
1840,1946-01-21,1946,1,21,39079.434782608696
1841,1946-01-22,1946,1,22,39055.608695652176
1842,1946-01-23,1946,1,23,39031.782608695656
1843,1946-01-24,1946,1,24,39007.95652173913
1844,1946-01-25,1946,1,25,38984.13043478261
1845,1946-01-28,1946,1,28,38960.30434782609
1846,1946-01-29,1946,1,29,38936.47826086957
1847,1946-01-30,1946,1,30,38912.65217391304
1848,1946-01-31,1946,1,31,38888.82608695652
1849,1946-02-01,1946,2,1,38865.0
1850,1946-02-04,1946,2,4,38923.4
1851,1946-02-05,1946,2,5,38981.8
1852,1946-02-06,1946,2,6,39040.2
1853,1946-02-07,1946,2,7,39098.6
1854,1946-02-08,1946,2,8,39157.0
1855,1946-02-11,1946,2,11,39215.4
1856,1946-02-12,1946,2,12,39273.8
1857,1946-02-13,1946,2,13,39332.2
1858,1946-02-14,1946,2,14,39390.6
1859,1946-02-15,1946,2,15,39449.0
1860,1946-02-18,1946,2,18,39507.4
1861,1946-02-19,1946,2,19,39565.8
1862,1946-02-20,1946,2,20,39624.2
1863,1946-02-21,1946,2,21,39682.6
1864,1946-02-22,1946,2,22,39741.0
1865,1946-02-25,1946,2,25,39799.4
1866,1946-02-26,1946,2,26,39857.8
1867,1946-02-27,1946,2,27,39916.2
1868,1946-02-28,1946,2,28,39974.6
1869,1946-03-01,1946,3,1,40033.0
1870,1946-03-04,1946,3,4,40070.28571428572
1871,1946-03-05,1946,3,5,40107.57142857143
1872,1946-03-06,1946,3,6,40144.857142857145
1873,1946-03-07,1946,3,7,40182.142857142855
1874,1946-03-08,1946,3,8,40219.42857142857
1875,1946-03-11,1946,3,11,40256.71428571428
1876,1946-03-12,1946,3,12,40294.0
1877,1946-03-13,1946,3,13,40331.28571428572
1878,1946-03-14,1946,3,14,40368.57142857143
1879,1946-03-15,1946,3,15,40405.857142857145
1880,1946-03-18,1946,3,18,40443.142857142855
1881,1946-03-19,1946,3,19,40480.42857142857
1882,1946-03-20,1946,3,20,40517.71428571428
1883,1946-03-21,1946,3,21,40555.0
1884,1946-03-22,1946,3,22,40592.28571428572
1885,1946-03-25,1946,3,25,40629.57142857143
1886,1946-03-26,1946,3,26,40666.857142857145
1887,1946-03-27,1946,3,27,40704.142857142855
1888,1946-03-28,1946,3,28,40741.42857142857
1889,1946-03-29,1946,3,29,40778.71428571428
1890,1946-04-01,1946,4,1,40816.0
1891,1946-04-02,1946,4,2,40833.954545454544
1892,1946-04-03,1946,4,3,40851.90909090909
1893,1946-04-04,1946,4,4,40869.86363636364
1894,1946-04-05,1946,4,5,40887.818181818184
1895,1946-04-08,1946,4,8,40905.77272727273
1896,1946-04-09,1946,4,9,40923.72727272727
1897,1946-04-10,1946,4,10,40941.681818181816
1898,1946-04-11,1946,4,11,40959.63636363636
1899,1946-04-12,1946,4,12,40977.59090909091
1900,1946-04-15,1946,4,15,40995.545454545456
1901,1946-04-16,1946,4,16,41013.5
1902,1946-04-17,1946,4,17,41031.454545454544
1903,1946-04-18,1946,4,18,41049.40909090909
1904,1946-04-19,1946,4,19,41067.36363636364
1905,1946-04-22,1946,4,22,41085.318181818184
1906,1946-04-23,1946,4,23,41103.27272727273
1907,1946-04-24,1946,4,24,41121.22727272727
1908,1946-04-25,1946,4,25,41139.181818181816
1909,1946-04-26,1946,4,26,41157.13636363636
1910,1946-04-29,1946,4,29,41175.09090909091
1911,1946-04-30,1946,4,30,41193.045454545456
1912,1946-05-01,1946,5,1,41211.0
1913,1946-05-02,1946,5,2,41235.0
1914,1946-05-03,1946,5,3,41259.0
1915,1946-05-06,1946,5,6,41283.0
1916,1946-05-07,1946,5,7,41307.0
1917,1946-05-08,1946,5,8,41331.0
1918,1946-05-09,1946,5,9,41355.0
1919,1946-05-10,1946,5,10,41379.0
1920,1946-05-13,1946,5,13,41403.0
1921,1946-05-14,1946,5,14,41427.0
1922,1946-05-15,1946,5,15,41451.0
1923,1946-05-16,1946,5,16,41475.0
1924,1946-05-17,1946,5,17,41499.0
1925,1946-05-20,1946,5,20,41523.0
1926,1946-05-21,1946,5,21,41547.0
1927,1946-05-22,1946,5,22,41571.0
1928,1946-05-23,1946,5,23,41595.0
1929,1946-05-24,1946,5,24,41619.0
1930,1946-05-27,1946,5,27,41643.0
1931,1946-05-28,1946,5,28,41667.0
1932,1946-05-29,1946,5,29,41691.0
1933,1946-05-30,1946,5,30,41715.0
1934,1946-05-31,1946,5,31,41739.0
1935,1946-06-03,1946,6,3,41763.0
1936,1946-06-04,1946,6,4,41778.95
1937,1946-06-05,1946,6,5,41794.9
1938,1946-06-06,1946,6,6,41810.85
1939,1946-06-07,1946,6,7,41826.8
1940,1946-06-10,1946,6,10,41842.75
1941,1946-06-11,1946,6,11,41858.7
1942,1946-06-12,1946,6,12,41874.65
1943,1946-06-13,1946,6,13,41890.6
1944,1946-06-14,1946,6,14,41906.55
1945,1946-06-17,1946,6,17,41922.5
1946,1946-06-18,1946,6,18,41938.45
1947,1946-06-19,1946,6,19,41954.4
1948,1946-06-20,1946,6,20,41970.35
1949,1946-06-21,1946,6,21,41986.3
1950,1946-06-24,1946,6,24,42002.25
1951,1946-06-25,1946,6,25,42018.2
1952,1946-06-26,1946,6,26,42034.15
1953,1946-06-27,1946,6,27,42050.1
1954,1946-06-28,1946,6,28,42066.05
1955,1946-07-01,1946,7,1,42082.0
1956,1946-07-02,1946,7,2,42109.913043478264
1957,1946-07-03,1946,7,3,42137.82608695652
1958,1946-07-04,1946,7,4,42165.739130434784
1959,1946-07-05,1946,7,5,42193.65217391304
1960,1946-07-08,1946,7,8,42221.565217391304
1961,1946-07-09,1946,7,9,42249.47826086957
1962,1946-07-10,1946,7,10,42277.391304347824
1963,1946-07-11,1946,7,11,42305.30434782609
1964,1946-07-12,1946,7,12,42333.217391304344
1965,1946-07-15,1946,7,15,42361.13043478261
1966,1946-07-16,1946,7,16,42389.04347826087
1967,1946-07-17,1946,7,17,42416.95652173913
1968,1946-07-18,1946,7,18,42444.86956521739
1969,1946-07-19,1946,7,19,42472.782608695656
1970,1946-07-22,1946,7,22,42500.69565217391
1971,1946-07-23,1946,7,23,42528.608695652176
1972,1946-07-24,1946,7,24,42556.52173913043
1973,1946-07-25,1946,7,25,42584.434782608696
1974,1946-07-26,1946,7,26,42612.34782608696
1975,1946-07-29,1946,7,29,42640.260869565216
1976,1946-07-30,1946,7,30,42668.17391304348
1977,1946-07-31,1946,7,31,42696.086956521736
1978,1946-08-01,1946,8,1,42724.0
1979,1946-08-02,1946,8,2,42744.545454545456
1980,1946-08-05,1946,8,5,42765.09090909091
1981,1946-08-06,1946,8,6,42785.63636363636
1982,1946-08-07,1946,8,7,42806.181818181816
1983,1946-08-08,1946,8,8,42826.72727272727
1984,1946-08-09,1946,8,9,42847.27272727273
1985,1946-08-12,1946,8,12,42867.818181818184
1986,1946-08-13,1946,8,13,42888.36363636364
1987,1946-08-14,1946,8,14,42908.90909090909
1988,1946-08-15,1946,8,15,42929.454545454544
1989,1946-08-16,1946,8,16,42950.0
1990,1946-08-19,1946,8,19,42970.545454545456
1991,1946-08-20,1946,8,20,42991.09090909091
1992,1946-08-21,1946,8,21,43011.63636363636
1993,1946-08-22,1946,8,22,43032.181818181816
1994,1946-08-23,1946,8,23,43052.72727272727
1995,1946-08-26,1946,8,26,43073.27272727273
1996,1946-08-27,1946,8,27,43093.818181818184
1997,1946-08-28,1946,8,28,43114.36363636364
1998,1946-08-29,1946,8,29,43134.90909090909
1999,1946-08-30,1946,8,30,43155.454545454544
2000,1946-09-02,1946,9,2,43176.0
2001,1946-09-03,1946,9,3,43180.71428571428
2002,1946-09-04,1946,9,4,43185.42857142857
2003,1946-09-05,1946,9,5,43190.142857142855
2004,1946-09-06,1946,9,6,43194.857142857145
2005,1946-09-09,1946,9,9,43199.57142857143
2006,1946-09-10,1946,9,10,43204.28571428572
2007,1946-09-11,1946,9,11,43209.0
2008,1946-09-12,1946,9,12,43213.71428571428
2009,1946-09-13,1946,9,13,43218.42857142857
2010,1946-09-16,1946,9,16,43223.142857142855
2011,1946-09-17,1946,9,17,43227.857142857145
2012,1946-09-18,1946,9,18,43232.57142857143
2013,1946-09-19,1946,9,19,43237.28571428572
2014,1946-09-20,1946,9,20,43242.0
2015,1946-09-23,1946,9,23,43246.71428571428
2016,1946-09-24,1946,9,24,43251.42857142857
2017,1946-09-25,1946,9,25,43256.142857142855
2018,1946-09-26,1946,9,26,43260.857142857145
2019,1946-09-27,1946,9,27,43265.57142857143
2020,1946-09-30,1946,9,30,43270.28571428572
2021,1946-10-01,1946,10,1,43275.0
2022,1946-10-02,1946,10,2,43289.65217391304
2023,1946-10-03,1946,10,3,43304.30434782609
2024,1946-10-04,1946,10,4,43318.95652173913
2025,1946-10-07,1946,10,7,43333.608695652176
2026,1946-10-08,1946,10,8,43348.260869565216
2027,1946-10-09,1946,10,9,43362.913043478264
2028,1946-10-10,1946,10,10,43377.565217391304
2029,1946-10-11,1946,10,11,43392.217391304344
2030,1946-10-14,1946,10,14,43406.86956521739
2031,1946-10-15,1946,10,15,43421.52173913043
2032,1946-10-16,1946,10,16,43436.17391304348
2033,1946-10-17,1946,10,17,43450.82608695652
2034,1946-10-18,1946,10,18,43465.47826086957
2035,1946-10-21,1946,10,21,43480.13043478261
2036,1946-10-22,1946,10,22,43494.782608695656
2037,1946-10-23,1946,10,23,43509.434782608696
2038,1946-10-24,1946,10,24,43524.086956521736
2039,1946-10-25,1946,10,25,43538.739130434784
2040,1946-10-28,1946,10,28,43553.391304347824
2041,1946-10-29,1946,10,29,43568.04347826087
2042,1946-10-30,1946,10,30,43582.69565217391
2043,1946-10-31,1946,10,31,43597.34782608696
2044,1946-11-01,1946,11,1,43612.0
2045,1946-11-04,1946,11,4,43637.142857142855
2046,1946-11-05,1946,11,5,43662.28571428572
2047,1946-11-06,1946,11,6,43687.42857142857
2048,1946-11-07,1946,11,7,43712.57142857143
2049,1946-11-08,1946,11,8,43737.71428571428
2050,1946-11-11,1946,11,11,43762.857142857145
2051,1946-11-12,1946,11,12,43788.0
2052,1946-11-13,1946,11,13,43813.142857142855
2053,1946-11-14,1946,11,14,43838.28571428572
2054,1946-11-15,1946,11,15,43863.42857142857
2055,1946-11-18,1946,11,18,43888.57142857143
2056,1946-11-19,1946,11,19,43913.71428571428
2057,1946-11-20,1946,11,20,43938.857142857145
2058,1946-11-21,1946,11,21,43964.0
2059,1946-11-22,1946,11,22,43989.142857142855
2060,1946-11-25,1946,11,25,44014.28571428572
2061,1946-11-26,1946,11,26,44039.42857142857
2062,1946-11-27,1946,11,27,44064.57142857143
2063,1946-11-28,1946,11,28,44089.71428571428
2064,1946-11-29,1946,11,29,44114.857142857145
2065,1946-12-02,1946,12,2,44140.0
2066,1946-12-03,1946,12,3,44093.09090909091
2067,1946-12-04,1946,12,4,44046.181818181816
2068,1946-12-05,1946,12,5,43999.27272727273
2069,1946-12-06,1946,12,6,43952.36363636364
2070,1946-12-09,1946,12,9,43905.454545454544
2071,1946-12-10,1946,12,10,43858.545454545456
2072,1946-12-11,1946,12,11,43811.63636363636
2073,1946-12-12,1946,12,12,43764.72727272727
2074,1946-12-13,1946,12,13,43717.818181818184
2075,1946-12-16,1946,12,16,43670.90909090909
2076,1946-12-17,1946,12,17,43624.0
2077,1946-12-18,1946,12,18,43577.09090909091
2078,1946-12-19,1946,12,19,43530.181818181816
2079,1946-12-20,1946,12,20,43483.27272727273
2080,1946-12-23,1946,12,23,43436.36363636364
2081,1946-12-24,1946,12,24,43389.454545454544
2082,1946-12-25,1946,12,25,43342.545454545456
2083,1946-12-26,1946,12,26,43295.63636363636
2084,1946-12-27,1946,12,27,43248.72727272727
2085,1946-12-30,1946,12,30,43201.818181818184
2086,1946-12-31,1946,12,31,43154.90909090909
2087,1947-01-01,1947,1,1,43108.0
2088,1947-01-02,1947,1,2,43107.65217391304
2089,1947-01-03,1947,1,3,43107.30434782609
2090,1947-01-06,1947,1,6,43106.95652173913
2091,1947-01-07,1947,1,7,43106.608695652176
2092,1947-01-08,1947,1,8,43106.260869565216
2093,1947-01-09,1947,1,9,43105.913043478264
2094,1947-01-10,1947,1,10,43105.565217391304
2095,1947-01-13,1947,1,13,43105.217391304344
2096,1947-01-14,1947,1,14,43104.86956521739
2097,1947-01-15,1947,1,15,43104.52173913043
2098,1947-01-16,1947,1,16,43104.17391304348
2099,1947-01-17,1947,1,17,43103.82608695652
2100,1947-01-20,1947,1,20,43103.47826086957
2101,1947-01-21,1947,1,21,43103.13043478261
2102,1947-01-22,1947,1,22,43102.782608695656
2103,1947-01-23,1947,1,23,43102.434782608696
2104,1947-01-24,1947,1,24,43102.086956521736
2105,1947-01-27,1947,1,27,43101.739130434784
2106,1947-01-28,1947,1,28,43101.391304347824
2107,1947-01-29,1947,1,29,43101.04347826087
2108,1947-01-30,1947,1,30,43100.69565217391
2109,1947-01-31,1947,1,31,43100.34782608696
2110,1947-02-03,1947,2,3,43100.0
2111,1947-02-04,1947,2,4,43112.45
2112,1947-02-05,1947,2,5,43124.9
2113,1947-02-06,1947,2,6,43137.35
2114,1947-02-07,1947,2,7,43149.8
2115,1947-02-10,1947,2,10,43162.25
2116,1947-02-11,1947,2,11,43174.7
2117,1947-02-12,1947,2,12,43187.15
2118,1947-02-13,1947,2,13,43199.6
2119,1947-02-14,1947,2,14,43212.05
2120,1947-02-17,1947,2,17,43224.5
2121,1947-02-18,1947,2,18,43236.95
2122,1947-02-19,1947,2,19,43249.4
2123,1947-02-20,1947,2,20,43261.85
2124,1947-02-21,1947,2,21,43274.3
2125,1947-02-24,1947,2,24,43286.75
2126,1947-02-25,1947,2,25,43299.2
2127,1947-02-26,1947,2,26,43311.65
2128,1947-02-27,1947,2,27,43324.1
2129,1947-02-28,1947,2,28,43336.55
2130,1947-03-03,1947,3,3,43349.0
2131,1947-03-04,1947,3,4,43347.09523809524
2132,1947-03-05,1947,3,5,43345.19047619047
2133,1947-03-06,1947,3,6,43343.28571428572
2134,1947-03-07,1947,3,7,43341.380952380954
2135,1947-03-10,1947,3,10,43339.47619047619
2136,1947-03-11,1947,3,11,43337.57142857143
2137,1947-03-12,1947,3,12,43335.666666666664
2138,1947-03-13,1947,3,13,43333.76190476191
2139,1947-03-14,1947,3,14,43331.857142857145
2140,1947-03-17,1947,3,17,43329.95238095238
2141,1947-03-18,1947,3,18,43328.04761904762
2142,1947-03-19,1947,3,19,43326.142857142855
2143,1947-03-20,1947,3,20,43324.23809523809
2144,1947-03-21,1947,3,21,43322.333333333336
2145,1947-03-24,1947,3,24,43320.42857142857
2146,1947-03-25,1947,3,25,43318.52380952381
2147,1947-03-26,1947,3,26,43316.619047619046
2148,1947-03-27,1947,3,27,43314.71428571428
2149,1947-03-28,1947,3,28,43312.80952380953
2150,1947-03-31,1947,3,31,43310.90476190476
2151,1947-04-01,1947,4,1,43309.0
2152,1947-04-02,1947,4,2,43312.77272727273
2153,1947-04-03,1947,4,3,43316.545454545456
2154,1947-04-04,1947,4,4,43320.318181818184
2155,1947-04-07,1947,4,7,43324.09090909091
2156,1947-04-08,1947,4,8,43327.86363636364
2157,1947-04-09,1947,4,9,43331.63636363636
2158,1947-04-10,1947,4,10,43335.40909090909
2159,1947-04-11,1947,4,11,43339.181818181816
2160,1947-04-14,1947,4,14,43342.954545454544
2161,1947-04-15,1947,4,15,43346.72727272727
2162,1947-04-16,1947,4,16,43350.5
2163,1947-04-17,1947,4,17,43354.27272727273
2164,1947-04-18,1947,4,18,43358.045454545456
2165,1947-04-21,1947,4,21,43361.818181818184
2166,1947-04-22,1947,4,22,43365.59090909091
2167,1947-04-23,1947,4,23,43369.36363636364
2168,1947-04-24,1947,4,24,43373.13636363636
2169,1947-04-25,1947,4,25,43376.90909090909
2170,1947-04-28,1947,4,28,43380.681818181816
2171,1947-04-29,1947,4,29,43384.454545454544
2172,1947-04-30,1947,4,30,43388.22727272727
2173,1947-05-01,1947,5,1,43392.0
2174,1947-05-02,1947,5,2,43408.90909090909
2175,1947-05-05,1947,5,5,43425.818181818184
2176,1947-05-06,1947,5,6,43442.72727272727
2177,1947-05-07,1947,5,7,43459.63636363636
2178,1947-05-08,1947,5,8,43476.545454545456
2179,1947-05-09,1947,5,9,43493.454545454544
2180,1947-05-12,1947,5,12,43510.36363636364
2181,1947-05-13,1947,5,13,43527.27272727273
2182,1947-05-14,1947,5,14,43544.181818181816
2183,1947-05-15,1947,5,15,43561.09090909091
2184,1947-05-16,1947,5,16,43578.0
2185,1947-05-19,1947,5,19,43594.90909090909
2186,1947-05-20,1947,5,20,43611.818181818184
2187,1947-05-21,1947,5,21,43628.72727272727
2188,1947-05-22,1947,5,22,43645.63636363636
2189,1947-05-23,1947,5,23,43662.545454545456
2190,1947-05-26,1947,5,26,43679.454545454544
2191,1947-05-27,1947,5,27,43696.36363636364
2192,1947-05-28,1947,5,28,43713.27272727273
2193,1947-05-29,1947,5,29,43730.181818181816
2194,1947-05-30,1947,5,30,43747.09090909091
2195,1947-06-02,1947,6,2,43764.0
2196,1947-06-03,1947,6,3,43756.380952380954
2197,1947-06-04,1947,6,4,43748.76190476191
2198,1947-06-05,1947,6,5,43741.142857142855
2199,1947-06-06,1947,6,6,43733.52380952381
2200,1947-06-09,1947,6,9,43725.90476190476
2201,1947-06-10,1947,6,10,43718.28571428572
2202,1947-06-11,1947,6,11,43710.666666666664
2203,1947-06-12,1947,6,12,43703.04761904762
2204,1947-06-13,1947,6,13,43695.42857142857
2205,1947-06-16,1947,6,16,43687.80952380953
2206,1947-06-17,1947,6,17,43680.19047619047
2207,1947-06-18,1947,6,18,43672.57142857143
2208,1947-06-19,1947,6,19,43664.95238095238
2209,1947-06-20,1947,6,20,43657.333333333336
2210,1947-06-23,1947,6,23,43649.71428571428
2211,1947-06-24,1947,6,24,43642.09523809524
2212,1947-06-25,1947,6,25,43634.47619047619
2213,1947-06-26,1947,6,26,43626.857142857145
2214,1947-06-27,1947,6,27,43619.23809523809
2215,1947-06-30,1947,6,30,43611.619047619046
2216,1947-07-01,1947,7,1,43604.0
2217,1947-07-02,1947,7,2,43624.086956521736
2218,1947-07-03,1947,7,3,43644.17391304348
2219,1947-07-04,1947,7,4,43664.260869565216
2220,1947-07-07,1947,7,7,43684.34782608696
2221,1947-07-08,1947,7,8,43704.434782608696
2222,1947-07-09,1947,7,9,43724.52173913043
2223,1947-07-10,1947,7,10,43744.608695652176
2224,1947-07-11,1947,7,11,43764.69565217391
2225,1947-07-14,1947,7,14,43784.782608695656
2226,1947-07-15,1947,7,15,43804.86956521739
2227,1947-07-16,1947,7,16,43824.95652173913
2228,1947-07-17,1947,7,17,43845.04347826087
2229,1947-07-18,1947,7,18,43865.13043478261
2230,1947-07-21,1947,7,21,43885.217391304344
2231,1947-07-22,1947,7,22,43905.30434782609
2232,1947-07-23,1947,7,23,43925.391304347824
2233,1947-07-24,1947,7,24,43945.47826086957
2234,1947-07-25,1947,7,25,43965.565217391304
2235,1947-07-28,1947,7,28,43985.65217391304
2236,1947-07-29,1947,7,29,44005.739130434784
2237,1947-07-30,1947,7,30,44025.82608695652
2238,1947-07-31,1947,7,31,44045.913043478264
2239,1947-08-01,1947,8,1,44066.0
2240,1947-08-04,1947,8,4,44091.0
2241,1947-08-05,1947,8,5,44116.0
2242,1947-08-06,1947,8,6,44141.0
2243,1947-08-07,1947,8,7,44166.0
2244,1947-08-08,1947,8,8,44191.0
2245,1947-08-11,1947,8,11,44216.0
2246,1947-08-12,1947,8,12,44241.0
2247,1947-08-13,1947,8,13,44266.0
2248,1947-08-14,1947,8,14,44291.0
2249,1947-08-15,1947,8,15,44316.0
2250,1947-08-18,1947,8,18,44341.0
2251,1947-08-19,1947,8,19,44366.0
2252,1947-08-20,1947,8,20,44391.0
2253,1947-08-21,1947,8,21,44416.0
2254,1947-08-22,1947,8,22,44441.0
2255,1947-08-25,1947,8,25,44466.0
2256,1947-08-26,1947,8,26,44491.0
2257,1947-08-27,1947,8,27,44516.0
2258,1947-08-28,1947,8,28,44541.0
2259,1947-08-29,1947,8,29,44566.0
2260,1947-09-01,1947,9,1,44591.0
2261,1947-09-02,1947,9,2,44597.818181818184
2262,1947-09-03,1947,9,3,44604.63636363636
2263,1947-09-04,1947,9,4,44611.454545454544
2264,1947-09-05,1947,9,5,44618.27272727273
2265,1947-09-08,1947,9,8,44625.09090909091
2266,1947-09-09,1947,9,9,44631.90909090909
2267,1947-09-10,1947,9,10,44638.72727272727
2268,1947-09-11,1947,9,11,44645.545454545456
2269,1947-09-12,1947,9,12,44652.36363636364
2270,1947-09-15,1947,9,15,44659.181818181816
2271,1947-09-16,1947,9,16,44666.0
2272,1947-09-17,1947,9,17,44672.818181818184
2273,1947-09-18,1947,9,18,44679.63636363636
2274,1947-09-19,1947,9,19,44686.454545454544
2275,1947-09-22,1947,9,22,44693.27272727273
2276,1947-09-23,1947,9,23,44700.09090909091
2277,1947-09-24,1947,9,24,44706.90909090909
2278,1947-09-25,1947,9,25,44713.72727272727
2279,1947-09-26,1947,9,26,44720.545454545456
2280,1947-09-29,1947,9,29,44727.36363636364
2281,1947-09-30,1947,9,30,44734.181818181816
2282,1947-10-01,1947,10,1,44741.0
2283,1947-10-02,1947,10,2,44743.86956521739
2284,1947-10-03,1947,10,3,44746.739130434784
2285,1947-10-06,1947,10,6,44749.608695652176
2286,1947-10-07,1947,10,7,44752.47826086957
2287,1947-10-08,1947,10,8,44755.34782608696
2288,1947-10-09,1947,10,9,44758.217391304344
2289,1947-10-10,1947,10,10,44761.086956521736
2290,1947-10-13,1947,10,13,44763.95652173913
2291,1947-10-14,1947,10,14,44766.82608695652
2292,1947-10-15,1947,10,15,44769.69565217391
2293,1947-10-16,1947,10,16,44772.565217391304
2294,1947-10-17,1947,10,17,44775.434782608696
2295,1947-10-20,1947,10,20,44778.30434782609
2296,1947-10-21,1947,10,21,44781.17391304348
2297,1947-10-22,1947,10,22,44784.04347826087
2298,1947-10-23,1947,10,23,44786.913043478264
2299,1947-10-24,1947,10,24,44789.782608695656
2300,1947-10-27,1947,10,27,44792.65217391304
2301,1947-10-28,1947,10,28,44795.52173913043
2302,1947-10-29,1947,10,29,44798.391304347824
2303,1947-10-30,1947,10,30,44801.260869565216
2304,1947-10-31,1947,10,31,44804.13043478261
2305,1947-11-03,1947,11,3,44807.0
